Symbol,Security,GICSSector,GICS Sub-Industry,Headquarters Location,Date added,CIK,Founded
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,"Boston, Massachusetts",2013-09-23,0.42823596315343093,1989
VTRS,Viatris,Health Care,Pharmaceuticals,"Pittsburgh, Pennsylvania",2004-04-23,0.8776523303641026,1961
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,"New York City, New York",2022-06-08,0.8353209367539134,2017
V,Visa Inc.,Financials,Transaction & Payment Processing Services,"San Francisco, California",2009-12-21,0.6870056524872415,1958
VST,Vistra Corp.,Utilities,Electric Utilities,"Irving, Texas",2024-05-08,0.8290080938910978,2016
VMC,Vulcan Materials Company,Materials,Construction Materials,"Birmingham, Alabama",1999-06-30,0.6834994435756272,1909
WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,"Greenwich, Connecticut",2019-12-05,0.0047769154970315865,1967
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,"Lake Forest, Illinois",1981-06-30,0.1349807089876018,1927
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,"Pittsburgh, Pennsylvania",2019-02-27,0.4616371132605488,1999 (1869)
WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"Deerfield, Illinois",1979-12-31,0.7927802099215123,2014
WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,"Bentonville, Arkansas",1982-08-31,0.050185556497909116,1962
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,"Burbank, California",1976-06-30,0.854338884503949,1923
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,"New York City, New York",2022-04-11,0.7036473985322163,2022 (Warner Bros.1923)
WM,Waste Management,Industrials,Environmental & Facilities Services,"Houston, Texas",1998-08-31,0.4029630210656875,1968
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,"Milford, Massachusetts",2002-01-02,0.48970100156387114,1958
WEC,WEC Energy Group,Utilities,Electric Utilities,"Milwaukee, Wisconsin",2008-10-31,0.3831361744476201,1896
WFC,Wells Fargo,Financials,Diversified Banks,"San Francisco, California",1976-06-30,0.03489099474951098,1852
WELL,Welltower,Real Estate,Health Care REITs,"Toledo, Ohio",2009-01-30,0.3749878665169795,1970
WST,West Pharmaceutical Services,Health Care,Health Care Supplies,"Exton, Pennsylvania",2020-05-22,0.05097043352076909,1923
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","San Jose, California",2009-07-01,0.05110279879008339,1970
WY,Weyerhaeuser,Real Estate,Timber REITs,"Seattle, Washington",1979-10-01,0.05134546845049294,1900
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,"San Francisco, California",2025-03-24,0.352069555497816,1956
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,"Tulsa, Oklahoma",1975-03-31,0.05170236443590334,1908
WTW,Willis Towers Watson,Financials,Insurance Brokers,"London, United Kingdom",2016-01-05,0.5582559159921758,2016
WDAY,"Workday, Inc.",Information Technology,Application Software,"Pleasanton, California",2024-12-23,0.6500659375137882,2005
WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,"Paradise, Nevada",2008-11-14,0.575113368401959,2002
XEL,Xcel Energy,Utilities,Multi-Utilities,"Minneapolis, Minnesota",1957-03-04,0.03485765831131331,1909
XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,"White Plains, New York",2011-11-01,0.746477367990156,2011
YUM,Yum! Brands,Consumer Discretionary,Restaurants,"Louisville, Kentucky",1997-10-06,0.5094891190846207,1997
ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,"Lincolnshire, Illinois",2019-12-23,0.42916350052210744,1969
ZBH,Zimmer Biomet,Health Care,Health Care Equipment,"Warsaw, Indiana",2001-08-07,0.5564581995381923,1927
ZTS,Zoetis,Health Care,Pharmaceuticals,"Parsippany, New Jersey",2013-06-21,0.7615807354606557,1952
Date,Added,Removed,Reason,,,0.4455346331275952,
Ticker,Security,Ticker,Security,,,0.4455346331275952,
"July 23, 2025",XYZ,"Block, Inc.",HES,Hess Corporation,S&P 500 and S&P 100 constituent Chevron Corp. acquired Hess Corp.[4],0.4455346331275952,
"July 18, 2025",TTD,Trade Desk (The),ANSS,Ansys,S&P 500 constituent Synopsys Inc. acquired Ansys.[5],0.4455346331275952,
"July 9, 2025",DDOG,Datadog,JNPR,Juniper Networks,S&P 500 constituent Hewlett Packard Enterprise Co. acquired Juniper Networks.[6],0.4455346331275952,
"May 19, 2025",COIN,Coinbase,DFS,Discover Financial,S&P 500 constituent Capital One Financial Corp. acquired Discover Financial Services.[7],0.4455346331275952,
"March 24, 2025",DASH,DoorDash,BWA,BorgWarner,Market capitalization change.[8],0.4455346331275952,
"March 24, 2025",TKO,TKO Group Holdings,TFX,Teleflex,Market capitalization change.[8],0.4455346331275952,
"March 24, 2025",WSM,"Williams-Sonoma, Inc.",CE,Celanese,Market capitalization change.[8],0.4455346331275952,
"March 24, 2025",EXE,Expand Energy,FMC,FMC Corporation,Market capitalization change.[8],0.4455346331275952,
"December 23, 2024",APO,Apollo Global Management,QRVO,Qorvo,Market capitalization change.[9],0.4455346331275952,
"December 23, 2024",WDAY,"Workday, Inc.",AMTM,Amentum,Market capitalization change.[9],0.4455346331275952,
"December 23, 2024",LII,Lennox International,CTLT,Catalent,Novo Holdings A/Sacquired Catalent.[10],0.4455346331275952,
"November 26, 2024",TPL,Texas Pacific Land Corporation,MRO,Marathon Oil,S&P 500 & 100 constituent ConocoPhillips acquired Marathon Oil.[11],0.4455346331275952,
"October 1, 2024",,,BBWI,"Bath & Body Works, Inc.",Market capitalization change.[12],0.4455346331275952,
"September 30, 2024",AMTM,Amentum,,,"S&P 500 constituentJacobs Solutionsspun off its Critical Mission Solutions and Cyber Intelligence business, which merged with private Amentum to create newly publicly traded Amentum Holdings.[12]",0.4455346331275952,
"September 23, 2024",PLTR,Palantir Technologies,AAL,American Airlines Group,Market capitalization change.[13],0.4455346331275952,
"September 23, 2024",DELL,Dell Technologies,ETSY,Etsy,Market capitalization change.[13],0.4455346331275952,
"September 23, 2024",ERIE,Erie Indemnity,BIO,Bio-Rad Laboratories,Market capitalization change.[13],0.4455346331275952,
"June 24, 2024",KKR,KKR,RHI,Robert Half,Market capitalization change.[14],0.4455346331275952,
"June 24, 2024",CRWD,CrowdStrike,CMA,Comerica,Market capitalization change.[14],0.4455346331275952,
"June 24, 2024",GDDY,GoDaddy,ILMN,"Illumina, Inc.",Market capitalization change.[14],0.4455346331275952,
"May 8, 2024",VST,Vistra,PXD,Pioneer Natural Resources,S&P 500 and S&P 100 constituentExxonMobilacquired Pioneer Natural Resources.[15],0.4455346331275952,
"April 3, 2024",,,XRAY,Dentsply Sirona,Market capitalization change.[16],0.4455346331275952,
"April 3, 2024",,,VFC,VF Corporation,Market capitalization change.[16],0.4455346331275952,
"April 2, 2024",GEV,GE Vernova,,,S&P 500 and 100 constituent General Electric Corp. spun off GE Vernova.[16],0.4455346331275952,
"April 1, 2024",SOLV,Solventum,,,S&P 500 and 100 constituent 3M Co. spun off Solventum.[16],0.4455346331275952,
"March 18, 2024",SMCI,Supermicro,WHR,Whirlpool Corporation,Market capitalization change.[17],0.4455346331275952,
"March 18, 2024",DECK,Deckers Brands,ZION,Zions Bancorporation,Market capitalization change.[17],0.4455346331275952,
"December 18, 2023",UBER,Uber,SEE,Sealed Air,Market capitalization change.[18],0.4455346331275952,
"December 18, 2023",JBL,Jabil,ALK,Alaska Air Group,Market capitalization change.[18],0.4455346331275952,
"December 18, 2023",BLDR,Builders FirstSource,SEDG,SolarEdge,Market capitalization change.[18],0.4455346331275952,
"October 18, 2023",HUBB,Hubbell,OGN,Organon & Co.,Market capitalization change.[19],0.4455346331275952,
"October 18, 2023",LULU,Lululemon Athletica,ATVI,Activision Blizzard,S&P 500 and S&P 100 constituentMicrosoft acquired Activision Blizzard.[19],0.4455346331275952,
"October 3, 2023",,,DXC,DXC Technology,Market capitalization change.[20],0.4455346331275952,
"October 2, 2023",VLTO,Veralto,,,S&P 500 and S&P 100 constituent Danaher Corporation spun off Veralto.[20],0.4455346331275952,
"September 18, 2023",BX,Blackstone,LNC,Lincoln National Corporation,Market capitalization change.[21],0.4455346331275952,
"September 18, 2023",ABNB,Airbnb,NWL,Newell Brands,Market capitalization change.[21],0.4455346331275952,
"August 25, 2023",KVUE,Kenvue,AAP,Advance Auto Parts,S&P 500 and S&P 100 constituent Johnson & Johnson offered to exchange the shares of Kenvue held for shares of Johnson & Johnson in a split-off exchange offer.[22],0.4455346331275952,
"June 20, 2023",PANW,Palo Alto Networks,DISH,Dish Network,Market capitalization change.[23],0.4455346331275952,
"May 4, 2023",AXON,Axon Enterprise,FRC,First Republic Bank,TheFederal Deposit Insurance Corporation(FDIC) placed First Republic Bank into FDIC Receivership.[24],0.4455346331275952,
"March 20, 2023",FICO,Fair Isaac,LUMN,Lumen Technologies,Market capitalization change.[25],0.4455346331275952,
"March 15, 2023",BG,Bunge Global,SBNY,Signature Bank,The FDIC placed Signature Bank into FDIC Receivership.[26],0.4455346331275952,
"March 15, 2023",PODD,Insulet,SIVB,SVB Financial Group,"The FDIC placed SVB's main subsidiary,Silicon Valley Bank, into receivership.[27]",0.4455346331275952,
"January 5, 2023",,,VNO,Vornado Realty Trust,Market capitalization change.[28],0.4455346331275952,
"January 4, 2023",GEHC,GE HealthCare,,,S&P 500 constituent General Electric spun off GE HealthCare.[29],0.4455346331275952,
"December 22, 2022",STLD,Steel Dynamics,ABMD,Abiomed,S&P 500 constituent Johnson & Johnson acquired Abiomed.[30],0.4455346331275952,
"December 19, 2022",FSLR,First Solar,FBHS,Fortune Brands Home & Security,Market capitalization change.[31],0.4455346331275952,
"December 19, 2022",,,MBC,MasterBrand,Market capitalization change.[31],0.4455346331275952,
"December 15, 2022",MBC,MasterBrand,,,S&P 500 constituent Fortune Brands Home & Security spun off MasterBrand.[31],0.4455346331275952,
"November 1, 2022",ACGL,Arch Capital Group,TWTR,Twitter,Elon Muskacquired Twitter.[32],0.4455346331275952,
"October 12, 2022",TRGP,Targa Resources,NLSN,Nielsen Holdings,Elliot Management Corpacquired Nielsen Holdings.[33],0.4455346331275952,
"October 3, 2022",PCG,PG&E,CTXS,Citrix Systems,Vista Equity Partnersacquired Citrix Systems.[34],0.4455346331275952,
"October 3, 2022",EQT,EQT Corporation,DRE,Duke Realty,S&P 500 constituent Prologis Inc. acquired Duke Realty.[34],0.4455346331275952,
"September 19, 2022",CSGP,CoStar Group,PVH,PVH,Market capitalization change.[35],0.4455346331275952,
"September 19, 2022",INVH,Invitation Homes,PENN,Penn Entertainment,Market capitalization change.[35],0.4455346331275952,
"June 21, 2022",,,UA,Under Armour(Class C),Market capitalization change.[36],0.4455346331275952,
"June 21, 2022",KDP,Keurig Dr Pepper,UAA,Under Armour(Class A),Market capitalization change.[36],0.4455346331275952,
"June 21, 2022",ON,ON Semiconductor,IPGP,IPG Photonics,Market capitalization change.[36],0.4455346331275952,
"June 8, 2022",VICI,Vici Properties,CERN,Cerner,S&P 500 constituent Oracle Corp. acquired Cerner.[36],0.4455346331275952,
"April 11, 2022",WBD,Warner Bros. Discovery,DISCA,"Discovery, Inc.",WarnerMedia and Discovery merge to createWarner Bros. Discovery.[37],0.4455346331275952,
"April 11, 2022",,,DISCK,"Discovery, Inc.",WarnerMedia and Discovery merge to createWarner Bros. Discovery.[37],0.4455346331275952,
"April 4, 2022",CPT,Camden Property Trust,PBCT,People's United Financial,S&P 500 constituent M&T Bank Corp. acquired People's United Financial.[38],0.4455346331275952,
"March 2, 2022",MOH,Molina Healthcare,INFO,IHS Markit,S&P 500 constituent S&P Global Inc. acquired IHS Markit.[39],0.4455346331275952,
"February 15, 2022",NDSN,Nordson Corporation,XLNX,Xilinx,S&P 500 constituent Advanced Micro Devices acquired Xilinx.[40],0.4455346331275952,
"February 3, 2022",,,GPS,Gap,Market capitalization change.[41],0.4455346331275952,
"February 2, 2022",CEG,Constellation Energy,,,S&P 500 and 100 constituent Exelon Corp. spun off Constellation Energy.[41],0.4455346331275952,
"December 20, 2021",SBNY,Signature Bank,LEG,Leggett & Platt,Market capitalization change.[42],0.4455346331275952,
"December 20, 2021",SEDG,SolarEdge,HBI,Hanesbrands,Market capitalization change.[42],0.4455346331275952,
"December 20, 2021",FDS,FactSet,WU,Western Union,Market capitalization change.[42],0.4455346331275952,
"December 14, 2021",EPAM,EPAM Systems,KSU,Kansas City Southern,Canadian Pacificacquired Kansas City Southern.[43],0.4455346331275952,
"September 20, 2021",MTCH,Match Group,PRGO,Perrigo,Market capitalization change.[44],0.4455346331275952,
"September 20, 2021",CDAY,Ceridian,UNM,Unum,Market capitalization change.[44],0.4455346331275952,
"September 20, 2021",BRO,Brown & Brown,NOV,Nov,Market capitalization change.[44],0.4455346331275952,
"August 30, 2021",TECH,Bio-Techne,MXIM,Maxim Integrated,S&P 500 constituent Analog Devices acquired Maxim Integrated Products.[45],0.4455346331275952,
"July 21, 2021",MRNA,Moderna,ALXN,Alexion Pharmaceuticals,AstraZenecaacquired Alexion Pharmaceuticals.[46],0.4455346331275952,
"June 4, 2021",,,HFC,HollyFrontier,Market capitalization change.[47],0.4455346331275952,
"June 3, 2021",OGN,Organon & Co.,,,S&P 500/100 constituent Merck & Co. spun off Organon.[47],0.4455346331275952,
"May 14, 2021",CRL,Charles River Laboratories,FLIR,FLIR Systems,S&P 500 constituentTeledyne Technologiesacquired FLIR Systems.[48],0.4455346331275952,
"April 20, 2021",PTC,PTC,VAR,Varian Medical Systems,Siemens Healthineersacquired Varian Medical Systems.[49],0.4455346331275952,
"March 22, 2021",NXPI,NXP,FLS,Flowserve,Market capitalization change.[50],0.4455346331275952,
"March 22, 2021",PENN,Penn National Gaming,SLG,SL Green Realty,Market capitalization change.[50],0.4455346331275952,
"March 22, 2021",GNRC,Generac Holdings,XRX,Xerox,Market capitalization change.[50],0.4455346331275952,
"March 22, 2021",CZR,Caesars Entertainment,VNT,Vontier,Market capitalization change.[50],0.4455346331275952,
"February 12, 2021",MPWR,Monolithic Power Systems,FTI,TechnipFMC,TechnipFMC was removed from the S&P 500 in anticipation of its announced spin-off of Technip Energies.[51],0.4455346331275952,
"January 21, 2021",TRMB,Trimble,CXO,Concho Resources,S&P 500/100 constituentConocoPhillipsacquired Concho Resources.[52],0.4455346331275952,
"January 7, 2021",ENPH,Enphase Energy,TIF,Tiffany & Co,LVMHMoet Hennessy-Louis Vuitton SE acquired Tiffany & Co.[53],0.4455346331275952,
"December 21, 2020",TSLA,Tesla,AIV,Apartment Investment & Management,Apartment Investment and Management (Aimco) spun off Apartment Income REIT.[54],0.4455346331275952,
"October 12, 2020",,,NBL,Noble Energy,Chevron acquired Noble Energy.[55],0.4455346331275952,
"October 9, 2020",VNT,Vontier,,,S&P 500 constituentFortivespun off Vontier.[55],0.4455346331275952,
"October 7, 2020",POOL,Pool Corporation,ETFC,E-Trade,Morgan Stanley acquired E*Trade.[56],0.4455346331275952,
"September 21, 2020",ETSY,Etsy,HRB,H&R Block,Market capitalization change.[57],0.4455346331275952,
"September 21, 2020",TER,Teradyne,COTY,Coty,Market capitalization change.[57],0.4455346331275952,
"September 21, 2020",CTLT,Catalent,KSS,Kohl's,Market capitalization change.[57],0.4455346331275952,
"June 22, 2020",BIO,Bio-Rad Laboratories,ADS,Alliance Data Systems,Market capitalization change.[58],0.4455346331275952,
"June 22, 2020",TDY,Teledyne,HOG,Harley-Davidson,Market capitalization change.[58],0.4455346331275952,
"June 22, 2020",TYL,Tyler Technologies,JWN,Nordstrom,Market capitalization change.[58],0.4455346331275952,
"May 22, 2020",WST,West Pharmaceutical Services,HP,Helmerich & Payne,Market capitalization change.[59],0.4455346331275952,
"May 12, 2020",DPZ,Domino's Pizza,CPRI,Capri Holdings,Market capitalization change.[60],0.4455346331275952,
"May 12, 2020",DXCM,Dexcom,AGN,Allergan,Allergan acquired byAbbVie.[60],0.4455346331275952,
"April 6, 2020",,,M,Macy's,Market capitalization change.[61],0.4455346331275952,
"April 6, 2020",,,RTN,Raytheon Company,United Technologies spun off Otis and Carrier and acquired Raytheon Company.[61],0.4455346331275952,
"April 3, 2020",OTIS,Otis Worldwide,,,United Technologies spun off Otis and Carrier and acquired Raytheon Company.[61],0.4455346331275952,
"April 3, 2020",CARR,Carrier,,,United Technologies spun off Otis and Carrier and acquired Raytheon Company.[61],0.4455346331275952,
"April 1, 2020",HWM,Howmet Aerospace,ARNC,Arconic,Arconic separated into 2 companies - Howmet remained on the index.[62],0.4455346331275952,
"March 2, 2020",IR,Ingersoll Rand,XEC,Cimarex Energy,"Gardner Denver acquiredIngersoll Rand's industrial businesses then changed its name to the ""new"" Ingersoll Rand Inc.[63][64]",0.4455346331275952,
"January 28, 2020",PAYC,Paycom,WCG,WellCare,S&P 500 constituent Centene Corp. (NYSE: CNC) acquired Wellcare Health Plans.[65],0.4455346331275952,
"December 23, 2019",LYV,Live Nation Entertainment,AMG,Affiliated Managers Group,Market capitalization change.[66],0.4455346331275952,
"December 23, 2019",ZBRA,Zebra Technologies,TRIP,TripAdvisor,Market capitalization change.[66],0.4455346331275952,
"December 23, 2019",STE,Steris,MAC,Macerich,Market capitalization change.[66],0.4455346331275952,
"December 9, 2019",ODFL,Old Dominion Freight Line,STI,SunTrust Banks,BB&T acquired SunTrust to formTruist Financial.[67],0.4455346331275952,
"December 5, 2019",WRB,W. R. Berkley Corporation,VIAB,Viacom,CBS acquired Viacom to formViacomCBS.[68],0.4455346331275952,
"November 21, 2019",NOW,ServiceNow,CELG,Celgene,Bristol-Myers Squibb(NYSE:BMY) acquired Celgene.[69],0.4455346331275952,
"October 3, 2019",LVS,Las Vegas Sands,NKTR,Nektar Therapeutics,Market capitalization change.[70],0.4455346331275952,
"September 26, 2019",NVR,NVR,JEF,Jefferies Financial Group,JEF spun off SPB.[71],0.4455346331275952,
"September 23, 2019",CDW,CDW Corporation,TSS,TSYS,S&P 500 constituentGlobal Payments(NYSE: GPN) acquired TSS.[72],0.4455346331275952,
"August 9, 2019",LDOS,Leidos,APC,Anadarko Petroleum,S&P 500 & 100 constituent Occidental Petroleum Corp. (NYSE:OXY) acquired Anadarko Petroleum.[73],0.4455346331275952,
"August 9, 2019",IEX,IDEX Corporation,FL,Foot Locker,Market capitalization change.[73],0.4455346331275952,
"July 15, 2019",TMUS,T-Mobile US,RHT,Red Hat,S&P 500 & 100 constituentIBMacquired Red Hat.[74],0.4455346331275952,
"July 1, 2019",MKTX,MarketAxess,LLL,L3 Technologies,L3 purchased by Harris Corporation[75],0.4455346331275952,
"June 11, 2019",AMCR,Amcor,BMS,Bemis,BMS changed to AMCR post merger with Amcor;[76]subsequently renamed toAmcor[77],0.4455346331275952,
"June 7, 2019",BMS,Bemis,MAT,Mattel,Pending merger of Bemis and Amcor; Bemis treated as the surviving entity.[78],0.4455346331275952,
"June 3, 2019",DD,DuPont,DWDP,DuPont,DWDP changed to DD after spinning off Corteva.[79],0.4455346331275952,
"June 3, 2019",CTVA,Corteva,FLR,Fluor Corporation,CTVA spun off from DWDP (which then changed symbol to DD)[79],0.4455346331275952,
"April 2, 2019",DOW,Dow,BHF,Brighthouse Financial,DOW spun off from DWDP[80],0.4455346331275952,
"March 19, 2019",FOXA,Fox Corporation,FOXA,21st Century Fox,21st Century Fox merged with Disney and some parts spun off as Fox Corporation.[81],0.4455346331275952,
"March 19, 2019",FOX,Fox Corporation,FOX,21st Century Fox,21st Century Fox merged with Disney and some parts spun off as Fox Corporation.[81],0.4455346331275952,
"February 27, 2019",WAB,Wabtec,GT,The Goodyear Tire & Rubber Company,WAB acquired GE transportation business[82],0.4455346331275952,
"February 15, 2019",ATO,Atmos Energy,NFX,Newfield Exploration,ECA acquired NFX[83],0.4455346331275952,
"January 18, 2019",TFX,Teleflex,PCG,Pacific Gas & Electric Company,PCG filed for bankruptcy[84],0.4455346331275952,
"January 2, 2019",FRC,First Republic Bank,SCG,SCANA,Dominion Energy acquired SCANA Corporation[85],0.4455346331275952,
"December 24, 2018",CE,Celanese,ESRX,Express Scripts,S&P 500 constituent Cigna (NYSE: CI) acquired ESRX[86],0.4455346331275952,
"December 3, 2018",LW,Lamb Weston,COL,Rockwell Collins,UTX acquired COL[87],0.4455346331275952,
"December 3, 2018",MXIM,Maxim Integrated,AET,Aetna,CVS acquired Aetna[87],0.4455346331275952,
"December 3, 2018",FANG,Diamondback Energy,SRCL,Stericycle,Market Capitalization change[87],0.4455346331275952,
"November 13, 2018",JKHY,Jack Henry & Associates,EQT,EQT Corporation,EQT spun off ETRN[88],0.4455346331275952,
"November 6, 2018",KEYS,Keysight,CA,CA Technologies,CA acquired byBroadcom.[89],0.4455346331275952,
"October 11, 2018",FTNT,Fortinet,EVHC,Envision Healthcare,EVHC acquired byKKR.[90],0.4455346331275952,
"October 1, 2018",ROL,Rollins,ANDV,Andeavor,ANDV acquired byMarathon Petroleum.[91],0.4455346331275952,
"September 14, 2018",WCG,WellCare,XL,XL Group,XL acquired byAXA.[92],0.4455346331275952,
"August 28, 2018",ANET,Arista Networks,GGP,GGP,GGP acquired byBrookfield Property Partners.[93],0.4455346331275952,
"July 2, 2018",CPRT,Copart,DPS,Dr Pepper Snapple Group,DPS acquired byKeurig Green Mountain.[94],0.4455346331275952,
"June 20, 2018",FLT,FleetCor Technologies,TWX,Time Warner,AT&T acquired Time Warner.[95],0.4455346331275952,
"June 18, 2018",BR,Broadridge Financial Solutions,RRC,Range Resources,Market capitalization change.[96],0.4455346331275952,
"June 18, 2018",HFC,HollyFrontier,AYI,Acuity Brands,Market capitalization change.[96],0.4455346331275952,
"June 7, 2018",TWTR,Twitter,MON,Monsanto,Bayeracquired Monsanto.[97],0.4455346331275952,
"June 5, 2018",EVRG,Evergy,NAVI,Navient,Westar Energy (NYSE: WR) acquired Great Plains Energy (NYSE: GXP) and changed name to Evergy.[98],0.4455346331275952,
"May 31, 2018",ABMD,Abiomed,WYN,Wyndham Worldwide,Wyndham Worldwide spun offWyndham Hotels & Resorts(NYSE:WH).[99],0.4455346331275952,
"April 4, 2018",MSCI,MSCI,CSRA,CSRA,S&P 500 constituentGeneral Dynamics(NYSE: GD) acquired CSRA.[100],0.4455346331275952,
"March 19, 2018",TTWO,Take-Two Interactive,SIG,Signet Jewelers,Market capitalization change.[101],0.4455346331275952,
"March 19, 2018",SIVB,SVB Financial Group,PDCO,Patterson Companies,Market capitalization change.[101],0.4455346331275952,
"March 19, 2018",NKTR,Nektar Therapeutics,CHK,Chesapeake Energy,Market capitalization change.[101],0.4455346331275952,
"March 7, 2018",IPGP,IPG Photonics,SNI,Scripps Networks Interactive,Discovery Communicationsacquired SNI.[102],0.4455346331275952,
"January 3, 2018",HII,Huntington Ingalls Industries,BCR,CR Bard,Becton Dickinsonacquired BCR.[103],0.4455346331275952,
"October 13, 2017",NCLH,Norwegian Cruise Line Holdings,LVLT,Level 3 Communications,CenturyLinkacquired LVLT.[104],0.4455346331275952,
"September 18, 2017",CDNS,Cadence Design Systems,SPLS,Staples,Sycamore Partnersacquired Staples.[105],0.4455346331275952,
"September 1, 2017",DWDP,DuPont,DOW,Dow Chemical Company,The Dow Chemical Company renamed to DowDuPont Inc. and ticker changed from DOW to DWDP after acquiring DuPont.[106],0.4455346331275952,
"September 1, 2017",SBAC,SBA Communications,DD,DuPont,The Dow Chemical Company acquired DuPont.[106],0.4455346331275952,
"August 29, 2017",Q,QuintilesIMS,WFM,Whole Foods Market,Amazonacquired Whole Foods Market.[106],0.4455346331275952,
"August 8, 2017",BHF,Brighthouse Financial,AN,AutoNation,"BHF replaced AN,[107]MET spun off BHF[107]",0.4455346331275952,
"July 26, 2017",DRE,Duke RealtyCorp,RIG,Transocean,Market capitalization change.[108],0.4455346331275952,
"July 26, 2017",AOS,A. O. Smith,BBBY,Bed Bath & Beyond,Market capitalization change.[108],0.4455346331275952,
"July 26, 2017",PKG,Packaging Corporation of America,MUR,Murphy Oil,Market capitalization change.[108],0.4455346331275952,
"July 26, 2017",RMD,ResMed,MNK,Mallinckrodt,Market capitalization change.[108],0.4455346331275952,
"July 26, 2017",MGM,MGM Resorts International,RAI,Reynolds American,British American Tobacco(NYSE MKT:BTI) acquired Reynolds American.[108],0.4455346331275952,
"July 7, 2017",BKR,Baker Hughes,BHI,Baker Hughes,Baker Hughes merged with GE Oil & Gas to form new company.[109],0.4455346331275952,
"June 19, 2017",HLT,Hilton,YHOO,Yahoo!,VZ acquired YHOO operations; remainder of YHOO converted to closed-end company known asAltaba.[110],0.4455346331275952,
"June 19, 2017",ALGN,Align Technology,TDC,Teradata,Market capitalization changes.[110],0.4455346331275952,
"June 19, 2017",ANSS,Ansys,R,Ryder System,Market capitalization changes.[110],0.4455346331275952,
"June 19, 2017",RE,Everest Re,MJN,Mead Johnson,Reckitt Benckiseracquired Mead Johnson Nutrition.[111],0.4455346331275952,
"June 2, 2017",INFO,IHS Markit,TGNA,Tegna,TGNA spins offCars.com[112],0.4455346331275952,
"April 5, 2017",IT,Gartner,DNB,Dun & Bradstreet,IT acquiring CEB[113],0.4455346331275952,
"April 4, 2017",DXC,DXC Technology,SWN,Southwestern Energy,"HPE spins off Everett, merged with CSC to form DXC[114][115]",0.4455346331275952,
"March 20, 2017",AMD,Advanced Micro Devices,URBN,Urban Outfitters,Market capitalization change.[116],0.4455346331275952,
"March 20, 2017",RJF,Raymond James Financial,FTR,Frontier Communications,Market capitalization change.[116],0.4455346331275952,
"March 20, 2017",ARE,Alexandria Real Estate Equities,FSLR,First Solar,Market capitalization change.[116],0.4455346331275952,
"March 16, 2017",SNPS,Synopsys,HAR,Harman International,Samsung Electronicsacquired Harman International Industries.[117],0.4455346331275952,
"March 13, 2017",DISH,Dish Network,LLTC,Linear Technology,S&P 500 constituentAnalog Devices(NASD:ADI) acquired Linear Technology.[118],0.4455346331275952,
"March 2, 2017",REG,Regency Centers,ENDP,Endo International,REG acquires EQY[119],0.4455346331275952,
"March 1, 2017",CBOE,Cboe Holdings,PBI,Pitney Bowes,CBOE acquires BATS[119],0.4455346331275952,
"February 28, 2017",INCY,Incyte,SE,Spectra Energy,SE acquired by ENB[119],0.4455346331275952,
"January 5, 2017",IDXX,Idexx Laboratories,STJ,St Jude Medical,S&P 100 & 500 constituent Abbott Laboratories (NYSE:ABT) acquired St. Jude Medical.[120],0.4455346331275952,
"December 2, 2016",MAA,Mid-America Apartments,OI,Owens-Illinois,Market capitalization change.[121],0.4455346331275952,
"December 2, 2016",EVHC,Envision Healthcare,LM,Legg Mason,Market capitalization change.[121],0.4455346331275952,
"November 1, 2016",ARNC,Arconic,AA,Alcoa,AA spins off ARNC,0.4455346331275952,
"September 30, 2016",COTY,Coty,DO,Diamond Offshore Drilling,COTY replaces DO[122],0.4455346331275952,
"September 22, 2016",COO,The Cooper Companies,HOT,Starwood,MAR acquires HOT[123],0.4455346331275952,
"September 8, 2016",CHTR,Charter Communications,EMC,EMC Corporation,Dell acquires EMC[124],0.4455346331275952,
"September 6, 2016",MTD,Mettler Toledo,TYC,Tyco International,TYC acquires JCI (and retains JCI ticker).[125],0.4455346331275952,
"July 5, 2016",FTV,Fortive Corp,CPGX,Columbia Pipeline Group,CPGX acquired by TRP[126],0.4455346331275952,
"July 1, 2016",LNT,Alliant Energy Corp,GAS,AGL Resources,GAS acquired by SO[127],0.4455346331275952,
"July 1, 2016",ALB,Albemarle Corporation,TE,TECO Energy,TE acquired by EMA[126],0.4455346331275952,
"June 22, 2016",FBHS,Fortune Brands Home & Security,CVC,Cablevision Systems,CVC acquired by Altice NV[128],0.4455346331275952,
"June 3, 2016",TDG,TransDigm Group,BXLT,Baxalta,SHPG acquiring BXLT[129],0.4455346331275952,
